479;Devemos usar o algoritmo Floresta Aleatória durante a modelagem?;O algoritmo deve ser aplicado logo no início,  para ter noção sobre a performance.;aplicacao;;
480;Em qual etapa devemos usar o algoritmo random forest?;O algoritmo deve ser aplicado logo no início,  para ter noção sobre a performance.;aplicacao;;
481;O que é algoritmo Floresta aleatória?;O algoritmo Floresta aleatória é um método de aprendizado conjunto para classificação, regressão e outras tarefas que operam construindo uma multiplicidade de árvores de decisão no momento do treinamento.;conceito;;
482;Descreva o que é o algoritmo Floresta aleatória?;O algoritmo Floresta aleatória é um método de aprendizado conjunto para classificação, regressão e outras tarefas que operam construindo uma multiplicidade de árvores de decisão no momento do treinamento.;conceito;;
483;O que é algoritmo random forest?;O algoritmo Floresta aleatória é um método de aprendizado conjunto para classificação, regressão e outras tarefas que operam construindo uma multiplicidade de árvores de decisão no momento do treinamento.;conceito;;
484;Descreva o que é o algoritmo random forest?;O algoritmo Floresta aleatória é um método de aprendizado conjunto para classificação, regressão e outras tarefas que operam construindo uma multiplicidade de árvores de decisão no momento do treinamento.;conceito;;
485;O que é random forest?;O algoritmo Floresta aleatória é um método de aprendizado conjunto para classificação, regressão e outras tarefas que operam construindo uma multiplicidade de árvores de decisão no momento do treinamento.;conceito;;
486;Floresta aleatória pode ser usado para tarefas de regressão?;Floresta aleatória é um método de aprendizagem de máquina versátil e capaz de executar tarefas de regressão.;aplicacao;;
487;Random forest pode ser usado para tarefas de regressão?;Floresta aleatória é um método de aprendizagem de máquina versátil e capaz de executar tarefas de regressão.;aplicacao;;
488;Floresta aleatória pode ser aplicado para tarefas de regressão?;Floresta aleatória é um método de aprendizagem de máquina versátil e capaz de executar tarefas de regressão.;aplicacao;;
489;Random forest é um algoritmo que pode ser aplicado para tarefas de regressão?;Floresta aleatória é um método de aprendizagem de máquina versátil e capaz de executar tarefas de regressão.;aplicacao;;
490;O algoritmo Floresta aleatória pode ser aplicado para tarefas de regressão?;Floresta aleatória é um método de aprendizagem de máquina versátil e capaz de executar tarefas de regressão.;aplicacao;;
491;O algoritmo é propenso a overfitting, especialmente em tarefas com muito ruído?;Sim, mas parte deste problema pode ser resolvido ajustando um parâmetro.;sobreajuste;;
492;O algoritmo random forest é propenso a overfitting, especialmente em tarefas com muito ruído?;Sim, mas parte deste problema pode ser resolvido ajustando um parâmetro.;sobreajuste;;
493;O algoritmo Floresta aleatória é propenso a overfitting, especialmente em tarefas com muito ruído?;Sim, mas parte deste problema pode ser resolvido ajustando um parâmetro.;sobreajuste;;
494;Floresta aleatória é propenso a overfitting, especialmente em tarefas com muito ruído?;Sim, mas parte deste problema pode ser resolvido ajustando um parâmetro.;sobreajuste;;
495;Realmente o algoritmo Floresta aleatória é propenso a overfitting, ainda mais em tarefas com muito ruído?;Sim, mas parte deste problema pode ser resolvido ajustando um parâmetro.;sobreajuste;;
496;O que é o algoritmo random forest?;É um algoritmo de aprendizagem de máquina que na grande maioria das vezes apresenta ótimos resultados. ;conceito;;
497;Qual a definição do algoritmo random forest?;É um algoritmo de aprendizagem de máquina que na grande maioria das vezes apresenta ótimos resultados. ;definicao;;
498;Do que se trata o random forest?;É um algoritmo de aprendizagem de máquina que na grande maioria das vezes apresenta ótimos resultados. ;definicao;;
499;Qual a descrição do algoritmo random forest?;É um algoritmo de aprendizagem de máquina que na grande maioria das vezes apresenta ótimos resultados. ;definicao;;
500;O algoritmo random forest tem qual declaração?;É um algoritmo de aprendizagem de máquina que na grande maioria das vezes apresenta ótimos resultados. ;definicao;;
501;Como funciona o algoritmo?;O algoritmo cria combinações de árvores de decisão utilizando o método de bagging, sendo assim uma floresta de modo aleatório. ;definicao;;
502;Como é o funcionamento do algoritmo?;O algoritmo cria combinações de árvores de decisão utilizando o método de bagging, sendo assim uma floresta de modo aleatório. ;definicao;;
503;O que o algoritmo faz?;O algoritmo cria combinações de árvores de decisão utilizando o método de bagging, sendo assim uma floresta de modo aleatório. ;definicao;;
504;De que forma se dá o funcionamento?;O algoritmo cria combinações de árvores de decisão utilizando o método de bagging, sendo assim uma floresta de modo aleatório. ;definicao;;
505;Como é a execução do algoritmo?;O algoritmo cria combinações de árvores de decisão utilizando o método de bagging, sendo assim uma floresta de modo aleatório. ;definicao;;
506;Qual a vantagem do algoritmo?;Pode-se utilizar o mesmo para tarefas de regressão e classificação, os quais estão presentes na grande maioria dos sistemas de aprendizagem de máquina atualmente. ;definicao;;
507;Que vantagem o algoritmo traz?;Pode-se utilizar o mesmo para tarefas de regressão e classificação, os quais estão presentes na grande maioria dos sistemas de aprendizagem de máquina atualmente. ;definicao;;
508;Por que é vantajoso o uso?;Pode-se utilizar o mesmo para tarefas de regressão e classificação, os quais estão presentes na grande maioria dos sistemas de aprendizagem de máquina atualmente. ;definicao;;
509;Qual é o ponto forte de usá-lo?;Pode-se utilizar o mesmo para tarefas de regressão e classificação, os quais estão presentes na grande maioria dos sistemas de aprendizagem de máquina atualmente. ;definicao;;
510;Qual o benefício que ele apresenta?;Pode-se utilizar o mesmo para tarefas de regressão e classificação, os quais estão presentes na grande maioria dos sistemas de aprendizagem de máquina atualmente. ;definicao;;
511;Quais os hiperparâmetros do algoritmo?;Os mesmos que de uma árvore de decisão e os de um classificador de bagging que controlam as combinações das árvores. ;hiperparametro;;
512;O algoritmo tem quais hiperparâmetros?;Os mesmos que de uma árvore de decisão e os de um classificador de bagging que controlam as combinações das árvores. ;hiperparametro;;
513;Qual a hiper-parametrização do algoritmo?;Os mesmos que de uma árvore de decisão e os de um classificador de bagging que controlam as combinações das árvores. ;hiperparametro;;
514;Quais os principais hiperparâmetros do algoritmo?;Os mesmos que de uma árvore de decisão e os de um classificador de bagging que controlam as combinações das árvores. ;hiperparametro;;
515;a respeito de hiperparâmetros, quais são os que o algoritmo apresenta?;Os mesmos que de uma árvore de decisão e os de um classificador de bagging que controlam as combinações das árvores. ;hiperparametro;;
516;Qual a analogia do algoritmo com a vida real?;Uma pergunta para um conhecido sobre restaurantes e o conhecido o pergunta quais ele já foi e se foram bons ou não. De acordo com as respostas  o conhecido dá sugestões para o amigo.;aplicacao;;
517;Qual aplicação com a vida real o algoritmo dá?;Uma pergunta para um conhecido sobre restaurantes e o conhecido o pergunta quais ele já foi e se foram bons ou não. De acordo com as respostas  o conhecido dá sugestões para o amigo.;aplicacao;;
518;Exemplo de um caso real com o funcionamento do algoritmo.;Uma pergunta para um conhecido sobre restaurantes e o conhecido o pergunta quais ele já foi e se foram bons ou não. De acordo com as respostas  o conhecido dá sugestões para o amigo.;aplicacao;;
519;Cite uma analogia do algoritmo com a vida real.;Uma pergunta para um conhecido sobre restaurantes e o conhecido o pergunta quais ele já foi e se foram bons ou não. De acordo com as respostas  o conhecido dá sugestões para o amigo.;aplicacao;;
520;Cite um exemplo na vida real que tenha a ver com o algoritmo.;Uma pergunta para um conhecido sobre restaurantes e o conhecido o pergunta quais ele já foi e se foram bons ou não. De acordo com as respostas  o conhecido dá sugestões para o amigo.;aplicacao;;
521;Quais os principais hiperparâmetros para aumentar o poder preditivo?;n_estimators max_features e min_sample_leaf.;hiperparametroPreditivo;;
522;Para aumentar o poder preditivo são utilizados quais hiperparâmetros?;n_estimators max_features e min_sample_leaf.;hiperparametroPreditivo;;
523;O aumento do poder preditivo se dá por quais hiperparâmetros?;n_estimators max_features e min_sample_leaf.;hiperparametroPreditivo;;
524;Cite os principais hiperparâmetros que aumentam o poder preditivo.;n_estimators max_features e min_sample_leaf.;hiperparametroPreditivo;;
525;Para o aumento do poder preditivo é feito uso de quais hiperparâmetros?;n_estimators max_features e min_sample_leaf.;hiperparametroPreditivo;;
526;O que é o n_estimators?;Faz a indicação do número de árvores construídas pelo algoritmo antes de tomar uma votação ou fazer uma média de predições.;hiperparametroPreditivo;;
527;O que é o hiperparâmetro n_estimators?;Faz a indicação do número de árvores construídas pelo algoritmo antes de tomar uma votação ou fazer uma média de predições.;hiperparametroPreditivo;;
528;Para que serve o n_estimators?;Faz a indicação do número de árvores construídas pelo algoritmo antes de tomar uma votação ou fazer uma média de predições.;hiperparametroPreditivo;;
529;O n_estimators tem qual uso?;Faz a indicação do número de árvores construídas pelo algoritmo antes de tomar uma votação ou fazer uma média de predições.;hiperparametroPreditivo;;
530;Qual o objetivo do n_estimators?;Faz a indicação do número de árvores construídas pelo algoritmo antes de tomar uma votação ou fazer uma média de predições.;hiperparametroPreditivo;;
531;O que é o max_features?;Faz a indicação do número máximo de características a serem utilizadas pelo Floresta aleatória na construção de uma dada árvore.;hiperparametroPreditivo;;
532;O que é o hiperparâmetro max_features?;Faz a indicação do número máximo de características a serem utilizadas pelo Floresta aleatória na construção de uma dada árvore.;hiperparametroPreditivo;;
533;Para que serve o max_features?;Faz a indicação do número máximo de características a serem utilizadas pelo Floresta aleatória na construção de uma dada árvore.;hiperparametroPreditivo;;
534;O max_features tem qual uso?;Faz a indicação do número máximo de características a serem utilizadas pelo Floresta aleatória na construção de uma dada árvore.;hiperparametroPreditivo;;
535;Qual o objetivo do max_features?;Faz a indicação do número máximo de características a serem utilizadas pelo Floresta aleatória na construção de uma dada árvore.;hiperparametroPreditivo;;
536;O que é o min_sample_leaf?;Faz a indicação do número mínimo de folhas que devem existir em uma dada árvore.;hiperparametroPreditivo;;
537;O que é o hiperparâmetro min_sample_leaf?;Faz a indicação do número mínimo de folhas que devem existir em uma dada árvore.;hiperparametroPreditivo;;
538;Para que serve o min_sample_leaf?;Faz a indicação do número mínimo de folhas que devem existir em uma dada árvore.;hiperparametroPreditivo;;
539;O min_sample_leaf tem qual uso?;Faz a indicação do número mínimo de folhas que devem existir em uma dada árvore.;hiperparametroPreditivo;;
540;Qual o objetivo do min_sample_leaf?;Faz a indicação do número mínimo de folhas que devem existir em uma dada árvore.;hiperparametroPreditivo;;
541;Quais as desvantagens do algoritmo?;Uma grande quantidade de árvores pode tornar o algoritmo lento e ineficiente para predições em tempo real. O algoritmo é rápido para treinar mas muito lento para fazer predições depois de treinado.;definicao;;
542;Quais desvantagens o algoritmo traz?;Uma grande quantidade de árvores pode tornar o algoritmo lento e ineficiente para predições em tempo real. O algoritmo é rápido para treinar mas muito lento para fazer predições depois de treinado.;definicao;;
543;Qual o revés de se utilizar o algoritmo?;Uma grande quantidade de árvores pode tornar o algoritmo lento e ineficiente para predições em tempo real. O algoritmo é rápido para treinar mas muito lento para fazer predições depois de treinado.;definicao;;
544;O que diverge das vantagens no algoritmo?;Uma grande quantidade de árvores pode tornar o algoritmo lento e ineficiente para predições em tempo real. O algoritmo é rápido para treinar mas muito lento para fazer predições depois de treinado.;definicao;;
545;Cite desvantagens do algoritmo.;Uma grande quantidade de árvores pode tornar o algoritmo lento e ineficiente para predições em tempo real. O algoritmo é rápido para treinar mas muito lento para fazer predições depois de treinado.;definicao;;
546;Quais as aplicações do algoritmo?;Setor bancário mercado financeiro medicina e comércio eletrônico.;aplicacao;;
547;Qual uso real do algoritmo?;Setor bancário mercado financeiro medicina e comércio eletrônico.;aplicacao;;
548;O algoritmo pode ser utilizado em quais aplicações?;Setor bancário mercado financeiro medicina e comércio eletrônico.;aplicacao;;
549;Quais áreas o algoritmo é utilizado?;Setor bancário mercado financeiro medicina e comércio eletrônico.;aplicacao;;
550;Em quais áreas pode-se utilizar o algoritmo?;Setor bancário mercado financeiro medicina e comércio eletrônico.;aplicacao;;
551;Qual a diferença para uma árvore de decisão?;Árvores de decisão profundas podem sofrer de sobreajuste (overfitting) enquanto o random forest evita o sobreajuste na maioria dos casos pois trabalha com subconjuntos aleatórios das características e constrói árvores menores a partir de tais subconjuntos.;definicao;;
552;No que diverge com uma árvore de decisão?;Árvores de decisão profundas podem sofrer de sobreajuste (overfitting) enquanto o random forest evita o sobreajuste na maioria dos casos pois trabalha com subconjuntos aleatórios das características e constrói árvores menores a partir de tais subconjuntos.;definicao;;
553;Em relação a uma árvore de decisão, quais as diferenças?;Árvores de decisão profundas podem sofrer de sobreajuste (overfitting) enquanto o random forest evita o sobreajuste na maioria dos casos pois trabalha com subconjuntos aleatórios das características e constrói árvores menores a partir de tais subconjuntos.;definicao;;
554;a árvore de decisão tem quais diferenças em relação ao algoritmo?;Árvores de decisão profundas podem sofrer de sobreajuste (overfitting) enquanto o random forest evita o sobreajuste na maioria dos casos pois trabalha com subconjuntos aleatórios das características e constrói árvores menores a partir de tais subconjuntos.;definicao;;
555;Cite as diferenças com uma árvore de decisão.;Árvores de decisão profundas podem sofrer de sobreajuste (overfitting) enquanto o random forest evita o sobreajuste na maioria dos casos pois trabalha com subconjuntos aleatórios das características e constrói árvores menores a partir de tais subconjuntos.;definicao;;
556;Quais os principais hiperparâmetros para aumentar a velocidade do modelo?;n_jobs random_state e oob_score.;hiperparametro;;
557;Para aumentar velocidade do modelo são utilizados quais hiperparâmetros?;n_jobs random_state e oob_score.;hiperparametro;;
558;O aumento da velocidade do modelo se dá por quais hiperparâmetros?;n_jobs random_state e oob_score.;hiperparametro;;
559;Cite os principais hiperparâmetros que aumentam a velocidade do modelo.;n_jobs random_state e oob_score.;hiperparametro;;
560;Para o aumento da velocidade do modelo é feito uso de quais hiperparâmetros?;n_jobs random_state e oob_score.;hiperparametro;;
561;O que é o n_jobs?;Informa quantos processadores o algoritmo pode utilizar.;hiperparametro;;
562;O que é o hiperparâmetro n_jobs?;Informa quantos processadores o algoritmo pode utilizar.;hiperparametro;;
563;Para que serve o n_jobs?;Informa quantos processadores o algoritmo pode utilizar.;hiperparametro;;
564;O n_jobs tem qual uso?;Informa quantos processadores o algoritmo pode utilizar.;hiperparametro;;
565;Qual o objetivo do n_jobs?;Informa quantos processadores o algoritmo pode utilizar.;hiperparametro;;
566;O que é o random_state?;Torna o resultado do modelo replicável.;hiperparametro;;
567;O que é o hiperparâmetro random_state?;Torna o resultado do modelo replicável.;hiperparametro;;
568;Para que serve o random_state?;Torna o resultado do modelo replicável.;hiperparametro;;
569;O random_state tem qual uso?;Torna o resultado do modelo replicável.;hiperparametro;;
570;Qual o objetivo do random_state?;Torna o resultado do modelo replicável.;hiperparametro;;
571;O que é o oob_score?;É um método de validação cruzada para floresta aleatória. Neste tipo deamostragem (sampling) cerca de um terço dos dados não é utilizado no treinamento e pode ser utilizado para avaliar a performance. ;hiperparametro;;
572;O que é o hiperparâmetro oob_score?;É um método de validação cruzada para floresta aleatória. Neste tipo deamostragem (sampling) cerca de um terço dos dados não é utilizado no treinamento e pode ser utilizado para avaliar a performance. ;hiperparametro;;
573;Para que serve o oob_score?;É um método de validação cruzada para floresta aleatória. Neste tipo deamostragem (sampling) cerca de um terço dos dados não é utilizado no treinamento e pode ser utilizado para avaliar a performance. ;hiperparametro;;
574;O oob_score tem qual uso?;É um método de validação cruzada para floresta aleatória. Neste tipo deamostragem (sampling) cerca de um terço dos dados não é utilizado no treinamento e pode ser utilizado para avaliar a performance. ;hiperparametro;;
575;Qual o objetivo do oob_score?;É um método de validação cruzada para floresta aleatória. Neste tipo deamostragem (sampling) cerca de um terço dos dados não é utilizado no treinamento e pode ser utilizado para avaliar a performance. ;hiperparametro;;
576;Em qual etapa do processo de modelo é recomendado utilizar o algoritmo?;No começo para se ter noção da performance.;aplicacao;;
577;O algoritmo tem como recomendação ser utilizado em qual etapa do processo?;No começo para se ter noção da performance.;aplicacao;;
578;Qual a melhor etapa no processo para se utilizar o algoritmo?;No começo para se ter noção da performance.;aplicacao;;
579;Em que etapa se utiliza o algoritmo no processo de modelo?;No começo para se ter noção da performance.;aplicacao;;
580;Qual etapa se dá o uso do algoritmo no processo de modelo?;No começo para se ter noção da performance.;aplicacao;;
581;Por que o algoritmo utiliza aleatoriedade extra quando está criando árvores?;Para criar maior diversidade, o que pode levar a geração de modelos melhores.;definicao;;
582;a aleatoriedade extra se dá por qual razão?;Para criar maior diversidade, o que pode levar a geração de modelos melhores.;definicao;;
583;O algoritmo utiliza aleatoriedade extra durante a criação. Por quê?;Para criar maior diversidade, o que pode levar a geração de modelos melhores.;definicao;;
584;Durante a criação de árvores é utilizado aleatoriedade extra. Por qual razão?;Para criar maior diversidade, o que pode levar a geração de modelos melhores.;definicao;;
585;Cite o motivo de o algoritmo utilizar aleatoriedade extra durante a criação de árvores.;Para criar maior diversidade, o que pode levar a geração de modelos melhores.;definicao;;
586;Qual objetivo do bagging?;O bagging tem como objetivo aumentar o resultado geral através de combinações dos modelos.;definicao;;
587;O bagging tem qual objetivo?;O bagging tem como objetivo aumentar o resultado geral através de combinações dos modelos.;definicao;;
588;Qual o principal objetivo do bagging?;O bagging tem como objetivo aumentar o resultado geral através de combinações dos modelos.;definicao;;
589;Cite o objetivo do bagging.;O bagging tem como objetivo aumentar o resultado geral através de combinações dos modelos.;definicao;;
590;O bagging apresenta qual objetivo?;O bagging tem como objetivo aumentar o resultado geral através de combinações dos modelos.;definicao;;
591;O algoritmo é fácil de utilizar?;É muito fácil de se utilizar e apresenta grande flexibilidade.;definicao;;
592;É fácil de se usar o algoritmo?;É muito fácil de se utilizar e apresenta grande flexibilidade.;definicao;;
593;O uso do algoritmo se dá de maneira fácil?;É muito fácil de se utilizar e apresenta grande flexibilidade.;definicao;;
594;a utilização do algoritmo é fácil?;É muito fácil de se utilizar e apresenta grande flexibilidade.;definicao;;
595;O quão fácil é fazer o uso do algoritmo?;É muito fácil de se utilizar e apresenta grande flexibilidade.;definicao;;
596;Por que o random forest é poderoso do que uma árvore de decisão comum?;"O random forest gera várias árvores de decisão, cada uma com uma particularidade e combina o resultado da classificação de todos eles. 
Fazendo com que o random forest seja um algoritmo mais poderoso que um algoritmo de Decision Tree.";conceito;;
597;Por qual motivo o algoritmo Floresta aleatória é mais potente que uma árvore de decisão comum?;"O random forest gera várias árvores de decisão, cada uma com uma particularidade e combina o resultado da classificação de todos eles. 
Fazendo com que o random forest seja um algoritmo mais poderoso que um algoritmo de Decision Tree.";conceito;;
598;Por que o random forest é poderoso do que uma Decision Tree?;"O random forest gera várias árvores de decisão, cada uma com uma particularidade e combina o resultado da classificação de todos eles. 
Fazendo com que o random forest seja um algoritmo mais poderoso que um algoritmo de Decision Tree.";conceito;;
599;Por que o random forest é mais recomendado do que uma Decision Tree?;"O random forest gera várias árvores de decisão, cada uma com uma particularidade e combina o resultado da classificação de todos eles. 
Fazendo com que o random forest seja um algoritmo mais poderoso que um algoritmo de Decision Tree.";conceito;;
600;Quem é mais poderoso o random forest ou uma Decision Tree?;"O random forest gera várias árvores de decisão, cada uma com uma particularidade e combina o resultado da classificação de todos eles. 
Fazendo com que o random forest seja um algoritmo mais poderoso que um algoritmo de Decision Tree.";conceito;;
601;Qual o paradigma do random forest?;O Paradigma utilizado no algoritmo random forest é a aprendizagem supervisionada.;paradigma;;
602;Quê paradigma é utilizado na implementação do Random Tree;O Paradigma utilizado no algoritmo random forest é a aprendizagem supervisionada.;paradigma;;
603;Dos paradigmas existente para aprendizagem de máquina qual deles é aplicado no Random Tree?;O Paradigma utilizado no algoritmo random forest é a aprendizagem supervisionada.;paradigma;;
604;Dos paradigmas existente para aprendizagem de máquina qual deles é aplicado na Floresta aleatória?;O Paradigma utilizado no algoritmo random forest é a aprendizagem supervisionada.;paradigma;;
605;Qual paradigma é usado na Floresta aleatória?;O Paradigma utilizado no algoritmo random forest é a aprendizagem supervisionada.;paradigma;;
606;Como o random forest gera as árvores de sua floresta?;"O random forest quando está criando as árvores ao invés de procurar pela melhor característica ao fazer a partição de nodos, ele busca a
 melhor característica em um subconjunto aleatório das características.
Este processo cria uma grande diversidade, o que geralmente leva a geração de modelos melhores.";funcionamento;;
607;Como são criadas as árvores no random forest?;"O random forest quando está criando as árvores ao invés de procurar pela melhor característica ao fazer a partição de nodos, ele busca a
 melhor característica em um subconjunto aleatório das características.
Este processo cria uma grande diversidade, o que geralmente leva a geração de modelos melhores.";funcionamento;;
608;No algoritmo Floresta aleatória, como são criadas as árvores?;"O random forest quando está criando as árvores ao invés de procurar pela melhor característica ao fazer a partição de nodos, ele busca a
 melhor característica em um subconjunto aleatório das características.
Este processo cria uma grande diversidade, o que geralmente leva a geração de modelos melhores.";funcionamento;;
609;Como é o processo de criação de árvores no random forest?;"O random forest quando está criando as árvores ao invés de procurar pela melhor característica ao fazer a partição de nodos, ele busca a
 melhor característica em um subconjunto aleatório das características.
Este processo cria uma grande diversidade, o que geralmente leva a geração de modelos melhores.";funcionamento;;
610;No algoritmo Florestas aleatória como é o processo de criação das árvores da floresta?;"O random forest quando está criando as árvores ao invés de procurar pela melhor característica ao fazer a partição de nodos, ele busca a
 melhor característica em um subconjunto aleatório das características.
Este processo cria uma grande diversidade, o que geralmente leva a geração de modelos melhores.";funcionamento;;
611;Como funciona o paradigma utilizado pelo random forest?;"O Paradigma utilizado pelo random forest é o aprendizado supervisionado. O termo supervisionado vem da simulação da presença de uma 
""supervisor externo"", que conhece a saída (rótulo) desejado para cada exemplo. É apresentado um conjunto de dados de exemplo para 
treinamento rotulado. Então é construída uma função que classifica os objetos do conjunto de três em uma das classes já conhecidas. 
a performance é calculada de acordo com o número de objetos do conjunto de teste classificados corretamente. 
Para problemas altamente desbalanceados, no entanto, pode não fornecer informação adequada. ";paradigma;;
612;Como funciona a aprendizagem supervisionada utilizada pelo random forest?;"O Paradigma utilizado pelo random forest é o aprendizado supervisionado. O termo supervisionado vem da simulação da presença de uma 
""supervisor externo"", que conhece a saída (rótulo) desejado para cada exemplo. É apresentado um conjunto de dados de exemplo para 
treinamento rotulado. Então é construída uma função que classifica os objetos do conjunto de três em uma das classes já conhecidas. 
a performance é calculada de acordo com o número de objetos do conjunto de teste classificados corretamente. 
Para problemas altamente desbalanceados, no entanto, pode não fornecer informação adequada. ";paradigma;;
613;Como funciona a aprendizagem supervisionada?;"O Paradigma utilizado pelo random forest é o aprendizado supervisionado. O termo supervisionado vem da simulação da presença de uma 
""supervisor externo"", que conhece a saída (rótulo) desejado para cada exemplo. É apresentado um conjunto de dados de exemplo para 
treinamento rotulado. Então é construída uma função que classifica os objetos do conjunto de três em uma das classes já conhecidas. 
a performance é calculada de acordo com o número de objetos do conjunto de teste classificados corretamente. 
Para problemas altamente desbalanceados, no entanto, pode não fornecer informação adequada. ";paradigma;;
614;Como é o funcionamento do paradigma utilizado pelo algoritmo Floresta aleatória?;"O Paradigma utilizado pelo random forest é o aprendizado supervisionado. O termo supervisionado vem da simulação da presença de uma 
""supervisor externo"", que conhece a saída (rótulo) desejado para cada exemplo. É apresentado um conjunto de dados de exemplo para 
treinamento rotulado. Então é construída uma função que classifica os objetos do conjunto de três em uma das classes já conhecidas. 
a performance é calculada de acordo com o número de objetos do conjunto de teste classificados corretamente. 
Para problemas altamente desbalanceados, no entanto, pode não fornecer informação adequada. ";paradigma;;
615;Qual o paradigma do random forest?;"O Paradigma utilizado pelo random forest é o aprendizado supervisionado. O termo supervisionado vem da simulação da presença de uma 
""supervisor externo"", que conhece a saída (rótulo) desejado para cada exemplo. É apresentado um conjunto de dados de exemplo para 
treinamento rotulado. Então é construída uma função que classifica os objetos do conjunto de três em uma das classes já conhecidas. 
a performance é calculada de acordo com o número de objetos do conjunto de teste classificados corretamente. 
Para problemas altamente desbalanceados, no entanto, pode não fornecer informação adequada. ";paradigma;;
616;Qual a diferença entre Decision Tree e random forest? ;"Na árvore de decisão as características e rótulos são inseridos na árvore e serão geradas nodos e algumas regras, para gerar essas 
regras de nodos, normalmente são utilizados cálculos de ganho de informação e gini index. 
Já o random forest, embora seja uma coleção de árvores de decisão, faz isso de modo aleatório";conceito;;
617;O que difere o random forest de uma Decision Tree?;"Na árvore de decisão as características e rótulos são inseridos na árvore e serão geradas nodos e algumas regras, para gerar essas 
regras de nodos, normalmente são utilizados cálculos de ganho de informação e gini index. 
Já o random forest, embora seja uma coleção de árvores de decisão, faz isso de modo aleatório";conceito;;
618;Quais as diferenças entre os algoritmos Decision Tree e random forest?;"Na árvore de decisão as características e rótulos são inseridos na árvore e serão geradas nodos e algumas regras, para gerar essas 
regras de nodos, normalmente são utilizados cálculos de ganho de informação e gini index. 
Já o random forest, embora seja uma coleção de árvores de decisão, faz isso de modo aleatório";conceito;;
619;Qual a diferença entre o random forest e uma árvore de decisão comum?;"Na árvore de decisão as características e rótulos são inseridos na árvore e serão geradas nodos e algumas regras, para gerar essas 
regras de nodos, normalmente são utilizados cálculos de ganho de informação e gini index. 
Já o random forest, embora seja uma coleção de árvores de decisão, faz isso de modo aleatório";conceito;;
620;Quais as características do Random Tree que o diferem de uma árvore de decisão comum?;"Na árvore de decisão as características e rótulos são inseridos na árvore e serão geradas nodos e algumas regras, para gerar essas 
regras de nodos, normalmente são utilizados cálculos de ganho de informação e gini index. 
Já o random forest, embora seja uma coleção de árvores de decisão, faz isso de modo aleatório";conceito;;
621;O que é o algoritmo random forest?;"O random forest é um algoritmo de aprendizagem de de máquina, que utiliza o paradigma de aprendizagem Supervisionada. 
Também pode ser visto como uma forma de preditor do vizinho mais próximo. Ele faz uma combinação de árvores de decisão as quais são 
geradas para serem utilizadas na classificação de novas Classes. O random forest apresenta excelentes características de precisão, 
generalização para outras amostras que não aquelas em que o classificador foi treinado e capacidade de bom desempenho em pequenas amostras.
O erro de generalização para as florestas converge a um limite quando o número de árvores na floresta se torna grande. 
O erro de generalização de uma floresta depende da característica das árvores individuais na floresta e a correlação entre elas ";conceito;;
622;Definição de random forest;"O random forest é um algoritmo de aprendizagem de de máquina, que utiliza o paradigma de aprendizagem Supervisionada. 
Também pode ser visto como uma forma de preditor do vizinho mais próximo. Ele faz uma combinação de árvores de decisão as quais são 
geradas para serem utilizadas na classificação de novas Classes. O random forest apresenta excelentes características de precisão, 
generalização para outras amostras que não aquelas em que o classificador foi treinado e capacidade de bom desempenho em pequenas amostras.
O erro de generalização para as florestas converge a um limite quando o número de árvores na floresta se torna grande. 
O erro de generalização de uma floresta depende da característica das árvores individuais na floresta e a correlação entre elas ";conceito;;
623;random forest como funciona?;"O random forest é um algoritmo de aprendizagem de de máquina, que utiliza o paradigma de aprendizagem Supervisionada. 
Também pode ser visto como uma forma de preditor do vizinho mais próximo. Ele faz uma combinação de árvores de decisão as quais são 
geradas para serem utilizadas na classificação de novas Classes. O random forest apresenta excelentes características de precisão, 
generalização para outras amostras que não aquelas em que o classificador foi treinado e capacidade de bom desempenho em pequenas amostras.
O erro de generalização para as florestas converge a um limite quando o número de árvores na floresta se torna grande. 
O erro de generalização de uma floresta depende da característica das árvores individuais na floresta e a correlação entre elas ";conceito;;
624;Como funciona o algoritmo random forest?;"O random forest é um algoritmo de aprendizagem de de máquina, que utiliza o paradigma de aprendizagem Supervisionada. 
Também pode ser visto como uma forma de preditor do vizinho mais próximo. Ele faz uma combinação de árvores de decisão as quais são 
geradas para serem utilizadas na classificação de novas Classes. O random forest apresenta excelentes características de precisão, 
generalização para outras amostras que não aquelas em que o classificador foi treinado e capacidade de bom desempenho em pequenas amostras.
O erro de generalização para as florestas converge a um limite quando o número de árvores na floresta se torna grande. 
O erro de generalização de uma floresta depende da característica das árvores individuais na floresta e a correlação entre elas ";conceito;;
625;Como é a implementação do random forest?;"O random forest é um algoritmo de aprendizagem de de máquina, que utiliza o paradigma de aprendizagem Supervisionada. 
Também pode ser visto como uma forma de preditor do vizinho mais próximo. Ele faz uma combinação de árvores de decisão as quais são 
geradas para serem utilizadas na classificação de novas Classes. O random forest apresenta excelentes características de precisão, 
generalização para outras amostras que não aquelas em que o classificador foi treinado e capacidade de bom desempenho em pequenas amostras.
O erro de generalização para as florestas converge a um limite quando o número de árvores na floresta se torna grande. 
O erro de generalização de uma floresta depende da característica das árvores individuais na floresta e a correlação entre elas ";conceito;;
